customer_id,age,marital_status,education_level,department,employment_type,job_level,years_of_experience,years_at_company,city_tier,number_of_dependents,monthly_income_inr,household_monthly_income_inr,housing_status,rent_or_emi_inr,food_expense_inr,utilities_expense_inr,transport_expense_inr,healthcare_expense_inr,education_expense_inr,discretionary_expense_inr,total_monthly_expenses_inr,monthly_savings_inr,savings_rate_pct,loan_count,monthly_debt_payment_inr,total_debt_inr,debt_to_income_ratio_pct,credit_card_utilization_pct,credit_score,missed_payment_count_12m,late_bill_payment_count_12m,unexpected_expense_inr_12m,liquid_assets_inr,emergency_fund_months,investment_amount_inr,retirement_contribution_pct,insurance_coverage,financial_product_count,budgeting_frequency,expense_tracking_frequency,financial_literacy_score,financial_goal_clarity_score,financial_planning_horizon_months,impulse_spending_score,risk_tolerance_level,digital_finance_usage_score,payment_behavior_score,income_stability_score,job_security_perception_score,recent_income_shock,family_financial_support,financial_advisor_access,sleep_disruption_days_per_month,productivity_impact_score,finance_related_absence_days_12m,financial_wellness_program_participation,preferred_financial_support_channel,target_financial_wellbeing_category,monthly_surplus_inr,surplus_rate_pct,age_band,income_band,debt_band,emergency_fund_band
EMP-05410,42,Single,Bachelor,Operations,Part-Time,Senior,18,9,Tier 1,0,50766.29,50766.29,Owned,20525.75,7611.58,3421.53,9078.88,2462.1,0.0,5431.96,58350.02,-10090.97,-19.88,1,9818.22,385496.38,19.34,86.05,700,0,0,17327.08,52119.19,0.98,23600.07,13.18,Basic,3,Weekly,Daily,5,3,29,6,Low,8,7,5,4,No,Unavailable,Yes,1,3,1,Yes,Digital Learning,Financially At-Risk,-7583.729999999996,-14.94,40-49,Low,Medium,Less than 1 month
EMP-06659,47,Married,Diploma,Human Resources,Permanent,Leadership,25,20,Tier 1,3,112042.34,160601.24,Rented,15825.16,14756.04,4614.47,5532.71,4272.38,10072.16,20215.38,84729.43,72100.46,44.89,2,9441.13,665907.73,5.88,46.62,688,0,0,23859.19,669015.63,10.37,370758.98,6.66,Comprehensive,5,Monthly,Monthly,7,7,25,6,Moderate,6,8,10,6,No,Limited,No,0,4,1,Yes,One-to-One Counseling,Financially Secure,75871.81,47.24,40-49,High,High,More than 6 months
EMP-06686,22,Single,Bachelor,Operations,Permanent,Entry,0,0,Tier 1,1,28133.37,30481.79,Rented,13215.46,12378.09,3792.98,5259.04,3187.37,0.0,2536.76,40369.7,-16403.8,-53.82,0,0.0,0.0,0.0,38.76,715,1,2,3619.9,50550.5,1.34,52956.71,8.65,Basic,5,Monthly,Weekly,6,7,36,4,High,9,7,9,7,No,Available,Yes,0,2,0,No,One-to-One Counseling,Financially At-Risk,-9887.909999999996,-32.44,21-29,Low,Low,1-3 months
EMP-02356,21,Married,Bachelor,Finance,Permanent,Entry,0,0,Tier 1,2,30244.14,47652.06,Rented,10743.47,14400.82,3419.72,5504.4,2370.38,7701.16,5461.31,54848.77,-11238.13,-23.58,1,5247.51,258502.51,11.01,52.35,745,0,0,55797.91,33544.73,0.68,15941.94,9.66,Basic,5,Monthly,Monthly,3,4,10,5,Low,8,8,9,7,No,Available,No,1,5,1,No,One-to-One Counseling,Financially At-Risk,-7196.709999999999,-15.1,21-29,Low,Medium,Less than 1 month
EMP-02443,28,Married,Master,Information Technology,Permanent,Entry,2,0,Tier 1,0,41998.71,89981.58,Owned,17106.73,7151.7,4283.05,3542.9,4702.7,0.0,11151.01,53589.69,34977.88,38.87,1,5651.6,465441.44,6.28,52.03,624,0,0,8446.33,72989.76,1.72,567319.97,4.91,Basic,5,Weekly,Weekly,7,7,34,3,High,4,9,6,6,No,Available,No,0,1,2,No,Digital Learning,Moderately Stable,36391.89,40.44,21-29,Medium,High,1-3 months
EMP-05437,32,Single,Diploma,Human Resources,Permanent,Mid-Level,14,10,Tier 1,0,64523.8,73388.42,Owned,13119.16,8533.05,4126.95,6078.68,2574.88,0.0,5129.37,48138.8,28122.92,38.32,1,8576.71,293550.02,11.69,32.52,737,0,0,46990.23,335402.86,7.8,588245.04,8.83,None listed,4,Monthly,Weekly,2,7,24,9,Moderate,6,9,8,9,No,Available,No,0,3,1,No,Digital Learning,Financially Secure,25249.619999999995,34.41,30-39,Low,Medium,More than 6 months
EMP-00465,27,Married,Bachelor,Customer Support,Permanent,Entry,3,1,Tier 3,1,15512.03,58377.23,Rented,5399.39,9731.86,2232.84,4010.28,3439.5,1586.54,7542.68,40679.72,16943.46,29.02,1,6736.63,341930.13,11.54,33.65,763,0,1,11018.02,128996.03,3.89,250091.5,8.34,Basic,4,Monthly,Weekly,7,3,17,7,Moderate,8,9,8,6,No,Unavailable,Yes,0,3,0,No,Digital Learning,Moderately Stable,17697.510000000002,30.32,21-29,Low,Medium,3-6 months
EMP-00164,30,Married,Master,Research and Development,Contract,Junior,9,3,Tier 3,2,62118.83,80808.16,Rented,8030.99,10372.6,2932.39,4781.14,4561.25,682.35,3845.56,42434.57,38520.82,47.67,1,7228.29,279272.65,8.95,47.02,654,0,0,33527.07,91227.48,2.36,680886.71,4.63,Comprehensive,4,Occasionally,Rarely,6,3,9,3,Low,6,7,7,6,No,Available,No,0,2,0,Yes,Digital Learning,Financially At-Risk,38373.590000000004,47.49,30-39,Low,Medium,1-3 months
EMP-06053,26,Married,Bachelor,Sales,Permanent,Junior,4,4,Tier 2,1,78657.92,95459.59,Rented,10320.77,7796.12,2736.57,4946.65,3175.37,2932.29,8639.22,42401.74,54333.0,56.92,1,1854.75,215147.02,1.94,31.61,725,0,1,41765.98,293993.39,8.71,798827.91,7.91,Comprehensive,4,Monthly,Monthly,3,5,29,6,Low,8,8,7,5,No,Available,No,0,2,1,No,Self-Help Resources,Moderately Stable,53057.85,55.58,21-29,Medium,Medium,More than 6 months
EMP-06263,34,Single,Diploma,Sales,Part-Time,Junior,8,7,Tier 1,0,33438.81,38702.69,Rented,10436.76,7545.01,3185.37,6831.36,1546.69,0.0,5388.23,37936.99,-3068.95,-7.93,1,3003.57,332371.64,7.76,68.97,642,0,1,17562.9,25774.14,0.79,28494.16,8.84,Comprehensive,3,Weekly,Weekly,6,6,25,8,Moderate,6,9,4,4,No,Available,No,0,1,0,No,One-to-One Counseling,Financially At-Risk,765.7000000000044,1.98,30-39,Low,Medium,Less than 1 month
EMP-06706,37,Married,Diploma,Information Technology,Permanent,Mid-Level,10,7,Tier 2,0,74812.88,119300.72,Rented,7772.13,6116.55,3071.02,2737.39,4678.77,0.0,11417.89,46754.83,76059.2,63.75,2,10961.08,376464.32,9.19,28.39,718,0,1,10461.74,736751.24,20.85,1458208.2,11.62,Comprehensive,5,Weekly,Rarely,4,4,23,6,Moderate,6,8,8,8,Yes,Limited,No,0,1,1,No,Digital Learning,Financially Secure,72545.89,60.81,30-39,High,Medium,More than 6 months
EMP-06941,30,Single,Master,Customer Support,Permanent,Junior,6,3,Tier 1,0,51711.73,51711.73,Company Provided,766.85,5542.62,3251.16,7713.4,3975.68,0.0,9963.4,32335.71,19631.88,37.96,1,1122.6,101681.02,2.17,37.78,790,0,1,12304.34,152160.62,6.8,78041.26,8.88,Comprehensive,6,Monthly,Rarely,9,10,30,4,Low,5,8,10,8,No,Available,No,0,3,0,No,Digital Learning,Financially Secure,19376.020000000004,37.47,30-39,Low,Low,More than 6 months
EMP-02010,43,Married,Diploma,Information Technology,Permanent,Senior,16,2,Tier 3,0,92605.51,119781.02,Owned,9559.37,7839.36,2972.12,6607.84,2165.57,0.0,8696.81,37880.84,87893.49,73.38,2,39.77,101343.08,0.03,17.08,730,0,0,8564.43,545389.44,18.69,1020871.16,6.74,Basic,6,Occasionally,Rarely,6,5,22,5,Moderate,8,8,9,8,Yes,Limited,No,0,1,0,Yes,Digital Learning,Moderately Stable,81900.18000000001,68.37,40-49,High,Low,More than 6 months
EMP-03085,33,Single,Master,Finance,Permanent,Mid-Level,11,2,Tier 3,0,98905.16,106119.15,Rented,10696.58,4817.64,3448.05,2226.79,2674.51,0.0,10357.0,34220.57,70262.13,66.21,0,0.0,0.0,0.0,0.0,792,0,0,11616.29,292789.58,12.27,803744.58,8.93,Basic,5,Never,Monthly,6,5,16,6,Low,6,10,8,10,No,Limited,No,0,3,1,No,Self-Help Resources,Financially Secure,71898.57999999999,67.75,30-39,Medium,Low,More than 6 months
EMP-00901,41,Married,Bachelor,Finance,Part-Time,Senior,18,9,Tier 1,0,65569.46,119940.97,Owned,16734.98,5702.94,3636.37,5647.19,3175.96,0.0,13478.9,58473.57,61694.25,51.44,1,10097.23,391756.1,8.42,48.28,639,0,3,10608.31,155770.85,3.46,173605.45,9.34,Basic,4,Never,Monthly,2,4,17,5,Moderate,10,8,6,5,No,Available,Yes,0,1,0,No,Group Workshop,Financially At-Risk,61467.4,51.25,40-49,High,Medium,3-6 months
EMP-05472,33,Married,Bachelor,Research and Development,Part-Time,Mid-Level,13,12,Tier 1,2,50388.91,60943.17,Owned,23417.26,14442.89,5423.44,3928.98,3262.65,4725.94,11041.34,76414.82,-22433.44,-36.81,0,10172.32,630299.32,16.69,74.19,628,1,3,35220.54,7358.46,0.11,12530.94,4.5,Comprehensive,2,Monthly,Weekly,3,3,12,5,Low,6,8,7,4,No,Available,No,4,2,3,No,One-to-One Counseling,Financially At-Risk,-15471.650000000009,-25.39,30-39,Low,High,Less than 1 month
EMP-02294,33,Married,Bachelor,Sales,Permanent,Mid-Level,11,11,Tier 1,2,64354.84,73029.26,Owned,16133.68,14518.71,5686.04,7432.63,3610.89,5141.63,8367.33,82846.86,-9846.69,-13.48,2,21955.95,615122.79,30.06,87.77,567,3,4,22702.58,31199.02,0.42,44095.31,6.87,Basic,4,Occasionally,Never,6,6,24,2,High,5,6,8,8,Yes,Available,No,8,6,0,No,Group Workshop,Financially At-Risk,-9817.600000000006,-13.44,30-39,Low,High,Less than 1 month
EMP-04482,37,Married,Bachelor,Human Resources,Permanent,Mid-Level,14,0,Tier 1,4,74087.88,96463.88,Rented,14802.56,19892.4,5538.48,7720.31,6474.26,5564.12,11993.32,77524.45,18531.65,19.21,1,5539.0,460174.48,5.74,47.02,745,0,2,34330.72,89479.05,1.37,251954.53,10.06,Basic,6,Monthly,Weekly,4,5,27,5,Low,10,8,10,6,No,Unavailable,No,0,4,0,No,Group Workshop,Financially At-Risk,18939.430000000008,19.63,30-39,Medium,High,1-3 months
EMP-03717,44,Single,Master,Information Technology,Permanent,Leadership,26,11,Tier 2,0,133824.21,137252.89,Owned,11249.89,5895.15,3493.13,4936.59,3122.82,0.0,13103.99,51225.74,82343.19,59.99,1,9424.17,328923.78,6.87,41.59,616,1,1,8932.67,174003.18,4.56,1749917.15,11.23,None listed,4,Monthly,Monthly,5,4,15,7,Low,5,7,7,7,No,Unavailable,No,0,1,1,Yes,Group Workshop,Financially At-Risk,86027.15000000002,62.68,40-49,High,Medium,3-6 months
EMP-05804,47,Single,Higher Secondary,Operations,Permanent,Senior,21,11,Tier 1,1,89674.22,93406.1,Owned,19660.46,12201.45,4912.4,9382.25,5980.45,3163.07,13554.75,68854.83,21074.87,22.56,0,0.0,0.0,0.0,32.24,739,0,0,16274.94,44902.05,0.81,436453.0,9.71,Basic,4,Occasionally,Weekly,2,2,8,7,Moderate,7,10,10,8,No,Unavailable,Yes,0,3,0,No,Group Workshop,Financially At-Risk,24551.270000000004,26.28,40-49,Medium,Low,Less than 1 month
EMP-01765,28,Married,Higher Secondary,Research and Development,Permanent,Mid-Level,10,9,Tier 1,2,60978.02,107465.47,Owned,17523.77,11914.08,4527.93,2792.75,2576.09,2938.14,12241.56,60875.82,53528.28,49.81,0,6361.5,428402.57,5.92,22.74,760,0,0,9604.8,274681.55,5.65,1128135.91,11.34,Basic,4,Occasionally,Monthly,4,4,8,4,Low,7,10,10,9,Yes,Available,No,0,3,2,No,Self-Help Resources,Moderately Stable,46589.65,43.35,21-29,Medium,High,3-6 months
EMP-01550,41,Single,Bachelor,Operations,Permanent,Leadership,19,0,Tier 3,0,115361.49,116191.53,Rented,5920.26,3530.27,900.0,6027.08,2735.51,0.0,14018.55,33131.67,84783.78,72.97,0,0.0,0.0,0.0,6.78,748,0,0,21645.02,237315.47,12.42,1610949.83,10.25,Comprehensive,6,Monthly,Monthly,3,1,11,7,Moderate,4,9,8,10,No,Limited,No,0,1,1,No,Self-Help Resources,Moderately Stable,83059.86,71.49,40-49,High,Low,More than 6 months
EMP-03030,39,Married,Bachelor,Customer Support,Permanent,Senior,16,8,Tier 1,2,82841.6,151388.58,Rented,12417.19,15213.49,4258.65,6244.52,4277.73,6860.62,15517.02,65957.98,80164.03,52.95,0,1168.76,42925.97,0.77,0.0,805,0,1,14706.86,742375.11,14.72,181981.92,10.14,Basic,6,Monthly,Weekly,7,6,22,7,Low,6,10,8,7,No,Available,No,0,3,0,Yes,Digital Learning,Financially Secure,85430.59999999999,56.43,30-39,High,Low,More than 6 months
EMP-05274,42,Married,Bachelor,Human Resources,Permanent,Senior,20,8,Tier 1,0,91580.82,97646.58,Owned,14511.62,10283.68,1494.51,5811.29,2960.31,0.0,13768.32,53548.53,44364.55,45.43,0,4718.8,269527.66,4.83,43.43,667,0,0,17529.34,139911.58,3.52,339296.17,8.88,Comprehensive,5,Occasionally,Rarely,4,6,24,6,Moderate,7,8,7,10,No,Limited,No,0,4,0,Yes,One-to-One Counseling,Financially At-Risk,44098.05,45.16,40-49,Medium,Medium,3-6 months
EMP-02045,25,Married,Master,Marketing,Contract,Entry,6,4,Tier 3,1,55758.51,113548.82,Rented,6041.47,9402.49,3282.14,2405.87,2563.53,921.58,11203.83,35820.91,82643.24,72.78,0,0.0,0.0,0.0,13.57,767,0,0,51845.37,610154.58,24.0,723839.25,7.16,None listed,5,Monthly,Monthly,6,6,20,4,Moderate,9,9,5,7,No,Unavailable,No,0,1,0,No,One-to-One Counseling,Financially Secure,77727.91,68.45,21-29,Medium,Low,More than 6 months
EMP-00768,32,Married,Diploma,Information Technology,Permanent,Mid-Level,9,2,Tier 1,1,88938.82,152342.22,Rented,19656.64,8400.44,3962.97,3158.87,2430.68,3035.05,14986.32,55844.18,102710.37,67.42,0,213.21,15988.24,0.14,29.99,701,0,2,25730.41,483498.29,11.83,1567442.94,6.76,Basic,5,Occasionally,Weekly,5,5,19,6,High,6,9,10,8,No,Unavailable,No,0,1,0,No,Digital Learning,Moderately Stable,96498.04000000001,63.34,30-39,High,Low,More than 6 months
EMP-01509,55,Single,Master,Operations,Contract,Leadership,36,20,Tier 2,0,114068.59,118398.68,Owned,9775.58,7035.42,3149.05,3668.87,3717.66,0.0,8414.6,45392.46,74318.15,62.77,2,9631.28,458732.16,8.13,52.54,686,0,0,8829.32,298295.43,8.07,1604554.23,5.49,Basic,5,Never,Never,4,7,23,9,Moderate,8,10,6,7,No,Unavailable,Yes,0,1,0,Yes,One-to-One Counseling,Moderately Stable,73006.22,61.66,50-60,High,High,More than 6 months
EMP-06802,46,Married,Bachelor,Operations,Permanent,Senior,23,10,Tier 3,1,93155.77,121656.2,Owned,9955.89,5517.84,2027.4,5857.75,3438.1,3466.11,5896.14,52834.36,69992.03,57.53,2,16675.13,442968.77,13.71,0.0,812,0,0,13367.55,888382.19,18.93,341590.25,9.41,Basic,5,Monthly,Rarely,4,2,26,6,Low,7,10,9,7,No,Limited,No,0,2,0,No,One-to-One Counseling,Moderately Stable,68821.84,56.57,40-49,High,High,More than 6 months
EMP-04518,36,Married,Bachelor,Operations,Permanent,Mid-Level,14,9,Tier 2,0,78967.36,102854.42,Rented,14591.91,3844.72,1499.43,5177.67,2176.21,0.0,13272.74,40562.68,64677.15,62.88,0,0.0,0.0,0.0,22.92,700,0,1,11090.5,790964.94,24.0,723985.15,5.9,Basic,5,Monthly,Monthly,7,10,40,5,Moderate,8,9,8,7,No,Available,No,0,4,0,Yes,Self-Help Resources,Financially Secure,62291.74,60.56,30-39,Medium,Low,More than 6 months
EMP-04220,34,Married,Bachelor,Customer Support,Permanent,Mid-Level,15,15,Tier 1,0,76310.02,84560.52,Owned,17394.55,7650.62,1232.5,6653.88,3585.69,0.0,7929.94,48093.04,41140.15,48.65,0,3645.86,180625.6,4.31,21.02,796,0,0,3121.13,351727.09,8.76,456649.74,8.15,Basic,4,Weekly,Weekly,5,6,25,4,Moderate,9,9,9,10,No,Available,Yes,0,1,0,No,One-to-One Counseling,Financially Secure,36467.48,43.13,30-39,Medium,Medium,More than 6 months
EMP-05813,42,Married,Bachelor,Finance,Permanent,Senior,23,4,Tier 2,1,112391.46,120433.99,Owned,10417.86,7698.38,2598.59,7572.39,2576.99,2230.11,13256.33,53878.24,63144.48,52.43,1,7527.59,441547.75,6.25,35.68,733,0,2,8938.5,660653.58,16.26,975573.59,7.25,Basic,5,Monthly,Never,4,4,13,5,Moderate,6,7,9,10,No,Unavailable,Yes,0,3,0,No,Digital Learning,Moderately Stable,66555.75,55.26,40-49,High,High,More than 6 months
EMP-05602,49,Single,Bachelor,Information Technology,Permanent,Senior,22,7,Tier 2,2,98560.62,113453.73,Rented,16700.88,11969.9,3504.28,6867.39,5079.56,3831.34,16291.92,64245.27,48761.93,42.98,0,0.0,0.0,0.0,3.94,782,0,2,7718.68,535458.34,11.17,528923.08,5.35,Comprehensive,6,Monthly,Weekly,5,8,30,3,Moderate,5,9,10,10,No,Limited,No,0,1,0,Yes,Digital Learning,Financially Secure,49208.46,43.37,40-49,Medium,Low,More than 6 months
EMP-03293,33,Single,Master,Finance,Contract,Mid-Level,10,2,Tier 1,1,73078.42,73078.42,Owned,13666.55,11202.81,3926.12,4665.07,5459.84,2939.77,6389.38,52374.75,17139.67,23.45,0,4125.21,91976.45,5.64,17.77,747,0,1,40500.31,138756.83,3.02,193940.29,5.65,Basic,6,Occasionally,Monthly,4,6,27,5,Low,8,9,10,5,No,Limited,No,3,1,0,Yes,Self-Help Resources,Financially At-Risk,20703.67,28.33,30-39,Low,Low,3-6 months
EMP-00820,27,Married,Bachelor,Finance,Permanent,Senior,9,0,Tier 1,2,104383.5,120410.01,Rented,13480.54,12275.33,5354.96,7522.39,6257.28,6717.33,13031.78,64926.81,56498.23,46.92,0,287.2,14584.78,0.24,0.0,781,0,1,13432.13,120660.53,2.33,695344.46,7.99,Basic,5,Monthly,Monthly,6,7,26,4,Moderate,3,9,8,9,No,Unavailable,No,0,1,2,No,Digital Learning,Moderately Stable,55483.2,46.08,21-29,High,Low,1-3 months
EMP-01404,33,Single,Higher Secondary,Operations,Permanent,Junior,8,5,Tier 1,0,45387.94,49069.18,Company Provided,2125.1,9760.7,4273.38,5838.68,5211.86,0.0,11300.32,48485.26,5783.57,11.79,2,9975.22,732326.34,20.33,73.53,626,0,0,18410.13,43010.99,1.16,83606.8,6.22,None listed,4,Monthly,Daily,2,2,19,9,High,8,8,9,8,No,Limited,No,1,3,1,No,Digital Learning,Financially At-Risk,583.9199999999983,1.19,30-39,Low,High,1-3 months
EMP-01383,34,Divorced,Doctorate,Research and Development,Contract,Mid-Level,12,6,Tier 2,0,86199.34,91405.72,Rented,6874.77,6330.23,2059.24,7862.0,3566.1,0.0,9450.59,44042.07,50797.29,55.57,2,7899.14,315849.38,8.64,54.74,631,0,1,25662.02,476057.98,13.76,880753.88,6.77,Basic,4,Occasionally,Daily,8,6,22,6,High,4,8,7,6,No,Limited,No,0,1,0,No,Digital Learning,Moderately Stable,47363.65,51.82,30-39,Medium,Medium,More than 6 months
EMP-02149,34,Married,Bachelor,Sales,Permanent,Junior,6,2,Tier 3,0,67413.98,78527.39,Owned,13531.5,3028.5,1475.3,4782.15,3247.23,0.0,6120.53,37596.92,39987.96,50.92,0,5411.71,278183.31,6.89,21.62,766,0,0,7459.18,91828.01,2.92,738074.61,8.77,Basic,4,Monthly,Weekly,3,4,25,6,Low,7,8,7,4,No,Limited,No,0,3,0,No,One-to-One Counseling,Moderately Stable,40930.47,52.12,30-39,Low,Medium,1-3 months
EMP-01639,37,Married,Bachelor,Marketing,Part-Time,Mid-Level,12,0,Tier 2,2,42847.19,56813.18,Rented,6811.06,9613.27,3644.11,3930.9,3410.94,3298.76,5792.3,36501.34,21893.01,38.54,0,0.0,0.0,0.0,7.48,779,0,0,20201.99,108152.56,3.52,453905.1,8.76,Comprehensive,6,Weekly,Weekly,4,7,27,6,Low,3,9,6,6,No,Limited,No,0,1,0,Yes,One-to-One Counseling,Moderately Stable,20311.840000000004,35.75,30-39,Low,Low,3-6 months
EMP-06730,21,Married,Master,Marketing,Permanent,Entry,0,0,Tier 1,1,51310.34,78532.44,Owned,16717.8,8635.8,4221.05,3951.39,1792.04,3996.89,13334.77,62099.68,16569.17,21.1,1,9449.94,586594.59,12.03,49.37,645,1,2,17728.17,73163.94,1.5,298721.61,3.27,Basic,3,Occasionally,Daily,6,10,28,5,Low,6,8,9,9,No,Limited,Yes,0,1,1,No,Self-Help Resources,Financially At-Risk,16432.760000000002,20.92,21-29,Low,High,1-3 months
EMP-00400,31,Married,Bachelor,Human Resources,Permanent,Senior,9,9,Tier 2,1,74904.63,99456.17,Owned,17279.62,6479.47,1718.48,3860.01,4234.62,2823.68,5233.12,54008.53,46856.3,47.11,2,12379.53,712863.0,12.45,10.16,852,0,1,6399.42,422691.16,8.67,600326.14,6.57,Basic,4,Weekly,Weekly,5,5,26,4,Moderate,9,9,9,9,No,Unavailable,Yes,0,1,1,No,Self-Help Resources,Financially Secure,45447.64,45.7,30-39,Medium,High,More than 6 months
EMP-00883,27,Single,Master,Human Resources,Contract,Junior,8,5,Tier 3,1,61729.09,66130.48,Owned,9043.11,9034.69,3901.22,2030.45,2000.1,1596.74,3885.14,43527.46,32984.43,49.88,1,12036.01,962950.59,18.2,34.45,719,0,0,23131.87,183873.93,4.64,400260.56,8.91,Basic,5,Monthly,Monthly,4,5,19,4,High,7,8,4,7,Yes,Limited,Yes,2,3,1,No,Digital Learning,Financially At-Risk,22603.019999999997,34.18,21-29,Low,High,3-6 months
EMP-03566,52,Single,Master,Sales,Permanent,Leadership,34,20,Tier 1,1,136553.26,141020.15,Owned,17368.62,11343.96,3806.24,7340.6,3917.65,2920.19,19576.22,81460.22,58092.53,41.19,5,15186.74,865658.73,10.77,54.66,702,0,1,7903.61,648844.58,10.48,224477.95,7.68,None listed,4,Weekly,Weekly,5,4,30,6,Low,5,10,9,9,Yes,Unavailable,No,0,2,0,Yes,Self-Help Resources,Financially At-Risk,59559.92999999999,42.24,50-60,High,High,More than 6 months
EMP-06249,53,Married,Bachelor,Marketing,Contract,Leadership,25,14,Tier 2,0,109921.32,136142.79,Owned,12792.85,9456.99,2240.58,6869.26,4515.46,0.0,7036.52,51966.61,82377.17,60.51,1,9054.95,537885.33,6.65,0.0,867,0,0,14413.83,520873.28,11.59,305250.14,10.43,Basic,5,Monthly,Monthly,4,3,25,5,Low,5,10,6,6,No,Limited,No,0,1,0,No,Group Workshop,Moderately Stable,84176.18000000001,61.83,50-60,High,High,More than 6 months
EMP-01180,41,Single,Bachelor,Sales,Part-Time,Senior,20,10,Tier 1,0,53522.07,57612.21,Rented,11637.94,7495.62,3721.9,6553.35,4365.94,0.0,3615.97,38765.45,15865.34,27.54,0,1374.73,32615.69,2.39,50.44,698,1,1,8953.54,71976.03,2.05,309370.03,4.51,Comprehensive,3,Never,Rarely,3,7,18,5,Low,6,8,5,8,No,Unavailable,No,1,3,0,Yes,Self-Help Resources,Financially At-Risk,18846.760000000002,32.71,40-49,Low,Low,1-3 months
EMP-04245,39,Single,Master,Sales,Permanent,Senior,20,2,Tier 1,0,112555.23,112555.23,Rented,11409.62,8755.13,4423.02,7668.81,4729.76,0.0,13721.97,58503.21,58508.66,51.98,2,7794.9,647555.56,6.93,24.08,778,0,0,19663.65,538293.65,12.02,343951.54,4.28,Basic,3,Never,Monthly,5,5,14,5,Moderate,3,10,8,7,No,Limited,No,0,3,0,Yes,Digital Learning,Moderately Stable,54052.02,48.02,30-39,Medium,High,More than 6 months
EMP-04762,60,Single,Master,Human Resources,Permanent,Leadership,28,2,Tier 2,0,130072.47,135590.67,Owned,16422.17,6110.51,3557.03,2875.54,2829.14,-0.0,9642.09,54405.2,76524.53,56.44,3,12968.72,988837.47,9.56,12.62,717,0,1,13529.13,421892.51,9.43,1488088.56,8.86,Comprehensive,6,Weekly,Monthly,4,4,29,7,Moderate,3,9,8,8,No,Available,Yes,0,3,0,No,Digital Learning,Moderately Stable,81185.47000000002,59.88,50-60,High,High,More than 6 months
EMP-02131,38,Married,Bachelor,Human Resources,Permanent,Senior,20,17,Tier 3,2,93951.54,121930.46,Rented,8160.17,5963.66,2038.23,3392.7,3509.17,4071.26,10859.25,51465.24,69116.79,56.69,3,13470.8,674909.86,11.05,28.97,772,0,1,63175.08,740708.45,18.24,1111955.47,4.1,Comprehensive,5,Weekly,Daily,3,3,18,9,Low,8,10,8,6,No,Limited,No,0,2,0,No,Group Workshop,Moderately Stable,70465.22,57.79,30-39,High,High,More than 6 months
EMP-00457,47,Married,Bachelor,Sales,Contract,Senior,22,1,Tier 2,1,95928.55,98246.32,Rented,7609.29,9338.34,3699.51,6942.58,5693.8,2678.7,7783.24,48121.6,49959.34,50.85,1,4376.14,229917.92,4.45,6.87,793,0,1,44494.43,137285.86,3.4,375922.29,5.63,Basic,6,Monthly,Monthly,7,4,22,5,Moderate,4,10,7,4,No,Limited,No,0,1,0,No,Digital Learning,Moderately Stable,50124.72000000001,51.02,40-49,Medium,Medium,3-6 months
EMP-01951,38,Single,Bachelor,Operations,Permanent,Mid-Level,14,3,Tier 1,0,89009.11,99750.17,Owned,18310.49,5273.02,3057.8,10083.99,3954.31,0.0,15472.92,66966.45,34777.92,34.87,2,10813.92,665543.49,10.84,26.84,750,0,0,4759.46,147328.92,2.86,368164.88,8.18,None listed,4,Occasionally,Monthly,8,8,28,4,High,5,9,9,9,No,Limited,No,0,1,0,Yes,Digital Learning,Moderately Stable,32783.72,32.87,30-39,Medium,High,1-3 months
EMP-00690,33,Married,Master,Information Technology,Permanent,Junior,5,0,Tier 2,2,67397.36,91222.98,Owned,15283.66,9607.17,3626.22,5338.96,3418.75,4012.03,4419.9,55048.74,36538.47,40.05,1,9342.05,600302.95,10.24,34.92,691,0,1,34644.97,142391.45,2.81,683989.83,7.37,Comprehensive,5,Occasionally,Daily,4,2,25,5,Low,5,10,10,8,No,Limited,Yes,1,3,0,No,Digital Learning,Financially At-Risk,36174.24,39.65,30-39,Medium,High,1-3 months
EMP-05526,24,Married,Master,Human Resources,Permanent,Entry,1,1,Tier 1,1,62636.27,73375.2,Rented,14628.87,9406.17,3436.17,9393.97,3618.65,2705.08,9939.82,55484.09,23161.71,31.57,1,2355.36,157058.26,3.21,21.11,743,0,0,6403.79,207349.82,4.55,478549.53,9.17,Comprehensive,5,Occasionally,Never,6,5,14,3,Moderate,9,10,9,10,No,Available,No,0,1,0,No,Digital Learning,Moderately Stable,17891.11,24.38,21-29,Low,Medium,3-6 months
EMP-01954,31,Single,Master,Sales,Permanent,Junior,8,7,Tier 1,0,70928.74,70945.26,Rented,14366.34,11046.23,3949.93,5822.41,1701.49,0.0,13198.53,52689.41,19517.85,27.51,1,2604.48,114208.71,3.67,35.04,687,0,2,14944.12,245069.23,6.21,119910.8,6.68,Comprehensive,4,Occasionally,Rarely,7,4,1,2,Moderate,7,8,8,8,No,Available,Yes,0,3,1,No,Group Workshop,Moderately Stable,18255.84999999999,25.73,30-39,Low,Low,More than 6 months
EMP-02711,37,Married,Bachelor,Finance,Permanent,Leadership,17,11,Tier 2,1,131730.62,148850.16,Owned,16622.76,6652.96,3818.79,6187.93,4789.48,1406.06,13504.24,60628.65,89974.69,60.45,0,7646.43,590118.54,5.14,0.0,878,0,1,12395.99,848534.52,18.01,1212955.71,13.19,Basic,6,Weekly,Rarely,5,4,29,9,Low,6,9,7,6,No,Limited,No,0,1,0,No,Digital Learning,Moderately Stable,88221.51000000001,59.27,30-39,High,High,More than 6 months
